"word","tfidf","tf"
"the build",0.445061293108651,96
"the museum",0.438521685660374,62
"the guggenheim",0.425664795380268,55
"modern art",0.381103322783739,50
"floor was",0.367340181199217,37
"the art",0.367188567633702,46
"the outsid",0.3624506764104,44
"to see",0.353673606339907,45
"build is",0.337189964847969,39
"visit the",0.323637190730806,32
"wast of",0.317699616172296,32
"see the",0.317020371712957,29
"the outside",0.310723285906095,29
"the exhibit",0.297843390161528,30
"this museum",0.278579497708913,26
"of art",0.267804759902719,24
"to bilbao",0.261953712340104,21
"lot of",0.255826986034132,19
"guggenheim museum",0.249479726038194,20
"one of",0.249479726038194,20
"build itself",0.245487696577492,22
"the building",0.244540969893914,21
"museum is",0.237005739736284,19
"of time",0.237005739736284,19
"the best",0.237005739736284,19
"to visit",0.236026327787294,18
"not worth",0.230099320744047,18
"a visit",0.224531753434375,18
"worth the",0.222913754021333,17
"go to",0.217316025147156,17
"look at",0.217316025147156,17
"was close",0.217316025147156,17
"build and",0.215433251397164,16
"the first",0.215433251397164,16
"the river",0.215433251397164,16
"on display",0.213765919089989,15
"in bilbao",0.209801180255372,16
"a lot",0.207640201665993,15
"a wast",0.201968673184841,15
"third floor",0.201968673184841,15
"want to",0.201968673184841,15
"your money",0.201968673184841,15
"you will",0.199514857817323,14
"the architectur",0.196688606489411,15
"the onli",0.196688606489411,15
"art but",0.193797521554927,14
"around the",0.188504094972518,14
"second floor",0.185263796544657,13
"i found",0.182175279565498,12
"our visit",0.182175279565498,12
"enjoy the",0.179954841443861,13
"museum in",0.179954841443861,13
"outsid of",0.179954841443861,13
"yoko ono",0.179954841443861,13
"exhibit was",0.176339962434621,12
"need to",0.176339962434621,12
"save your",0.176339962434621,12
"the content",0.176339962434621,12
"worth a",0.176339962434621,12
"entranc fee",0.171012735271991,12
"is veri",0.171012735271991,12
"of modern",0.171012735271991,12
"the second",0.171012735271991,12
"walk around",0.171012735271991,12
"architectur of",0.166994006268373,11
"dont bother",0.166994006268373,11
"go inside",0.166994006268373,11
"outsid is",0.166994006268373,11
"to get",0.166994006268373,11
"nd floor",0.1631976080383,10
"piec of",0.161644965565069,11
"the third",0.161644965565069,11
"outsid and",0.157188269484403,10
"this place",0.153009390773351,9
"architectur is",0.151812732971249,10
"part of",0.151812732971249,10
"seem to",0.151812732971249,10
"the top",0.151812732971249,10
"to go",0.151812732971249,10
"top floor",0.151812732971249,10
"unless you",0.151812732971249,10
"work of",0.151812732971249,10
"a museum",0.14687784723447,9
"a veri",0.14687784723447,9
"art the",0.14687784723447,9
"devot to",0.14687784723447,9
"emperor new",0.14687784723447,9
"insid is",0.14687784723447,9
"visit to",0.14687784723447,9
"so much",0.142300211836835,8
"the galleri",0.142300211836835,8
"a big",0.141469442535963,9
